lambda,run,dataset,nin,nout,ftrain,ftest,atrain,atest
2.5,6,vehicle,43,4,0.667771209182974,0.706546395749315,0.8817034700315457,0.9056603773584906
2.5,7,vehicle,43,4,0.7031825607012703,0.682472674384439,0.8740157480314961,0.8625592417061612
2.5,7,vehicle,43,4,0.7050855283064327,0.6597517057092087,0.8866141732283465,0.8909952606635071
2.5,7,vehicle,43,4,0.7110851972905475,0.6131703138550595,0.8753943217665615,0.8584905660377359
2.5,7,vehicle,43,4,0.6860417008028838,0.728363974029456,0.8580441640378549,0.8726415094339622
2.5,8,vehicle,43,4,0.7166161964048552,0.7280432787551431,0.9070866141732283,0.9241706161137441
2.5,8,vehicle,43,4,0.7177436609466759,0.648070008145102,0.9212598425196851,0.8957345971563981
2.5,8,vehicle,43,4,0.7020391071151417,0.6790674487657196,0.9132492113564669,0.9009433962264151
2.5,8,vehicle,43,4,0.6914910479271212,0.6963297610096153,0.9037854889589906,0.9150943396226415
2.5,9,vehicle,43,4,0.6640210238186488,0.6576735927519042,0.8503937007874016,0.8151658767772512
2.5,9,vehicle,43,4,0.6418530443947336,0.6089427484648475,0.8598425196850393,0.8530805687203792
2.5,9,vehicle,43,4,0.6711063633832088,0.6019717213689016,0.8517350157728707,0.8490566037735849
2.5,9,vehicle,43,4,0.642292836835171,0.6501226638734219,0.8438485804416404,0.8537735849056604
2.5,10,vehicle,43,4,0.6933063660734317,0.7075814803816028,0.8724409448818897,0.8625592417061612
2.5,10,vehicle,43,4,0.7064327661906113,0.6379183133739977,0.878740157480315,0.8862559241706162
2.5,10,vehicle,43,4,0.6868071894448553,0.6361615857856836,0.8722397476340694,0.8632075471698113
2.5,10,vehicle,43,4,0.6820132660145919,0.6776314809851395,0.8722397476340694,0.8726415094339622
2.5,11,vehicle,43,4,0.6620799697891424,0.6182896174863388,0.8519685039370078,0.8388625592417062
2.5,11,vehicle,43,4,0.6642492232301616,0.6383499257475115,0.8551181102362204,0.8483412322274881
2.5,11,vehicle,43,4,0.6585275628227122,0.6137951924956029,0.8422712933753943,0.8301886792452831
2.5,11,vehicle,43,4,0.6644087089593091,0.6371590778358087,0.8280757097791798,0.8490566037735849
2.5,12,vehicle,43,4,0.6845002631795677,0.6759447308185036,0.8566929133858268,0.8483412322274881
2.5,12,vehicle,43,4,0.682360613311743,0.6195713521140467,0.8614173228346457,0.8436018957345972
2.5,12,vehicle,43,4,0.6719452694806821,0.6803230750216289,0.8533123028391167,0.8443396226415094
2.5,12,vehicle,43,4,0.6952742016788498,0.6716661317499799,0.8533123028391167,0.8726415094339622
2.5,13,vehicle,43,4,0.6749615661745898,0.6590808745166103,0.8677165354330708,0.8436018957345972
2.5,13,vehicle,43,4,0.6735140940108334,0.6254009325675278,0.8803149606299212,0.8720379146919431
2.5,13,vehicle,43,4,0.6620490427229818,0.6352383401611092,0.8643533123028391,0.8584905660377359
2.5,13,vehicle,43,4,0.6564714290054461,0.674385703439742,0.861198738170347,0.8773584905660378
2.5,14,vehicle,43,4,0.6935312362771968,0.6633879781420765,0.8818897637795275,0.8483412322274881
2.5,14,vehicle,43,4,0.6928539754087525,0.6449336012398266,0.878740157480315,0.8815165876777251
2.5,14,vehicle,43,4,0.693798215332643,0.6179790387042324,0.8769716088328076,0.8773584905660378
2.5,14,vehicle,43,4,0.6648452196127718,0.6732434584443041,0.8706624605678234,0.8773584905660378
2.5,15,vehicle,43,4,0.6987708652333835,0.6857238821494356,0.8818897637795275,0.8957345971563981
2.5,15,vehicle,43,4,0.6910675650365549,0.6530765838987569,0.9039370078740158,0.8862559241706162
2.5,15,vehicle,43,4,0.7026205099618984,0.653738960978703,0.8848580441640379,0.8726415094339622
2.5,15,vehicle,43,4,0.6853250918960507,0.7193686053991035,0.88801261829653,0.8773584905660378
2.5,16,vehicle,43,4,0.6801215098459708,0.660484913568405,0.8834645669291339,0.8815165876777251
2.5,16,vehicle,43,4,0.6825541619392284,0.627554561502046,0.8929133858267716,0.9004739336492891
2.5,16,vehicle,43,4,0.6657479690538683,0.6603737925134776,0.8848580441640379,0.8726415094339622
2.5,16,vehicle,43,4,0.6664690473088694,0.6730671888566626,0.8722397476340694,0.8773584905660378
2.5,17,vehicle,43,4,0.6978880460370667,0.6469809961871331,0.8881889763779528,0.8720379146919431
2.5,17,vehicle,43,4,0.6875985149852818,0.6296998218736986,0.9007874015748032,0.8862559241706162
2.5,17,vehicle,43,4,0.6820910870739736,0.6146122118112677,0.8958990536277602,0.8773584905660378
2.5,17,vehicle,43,4,0.6783487998630656,0.6968543858462163,0.886435331230284,0.9198113207547169
2.5,18,vehicle,43,4,0.6519236760619106,0.6708689408592696,0.8960629921259843,0.8815165876777251
2.5,18,vehicle,43,4,0.6584614371177704,0.6054978236076458,0.9007874015748032,0.9052132701421801
2.5,18,vehicle,43,4,0.6589746787266609,0.6187927663734116,0.9006309148264984,0.8773584905660378
2.5,18,vehicle,43,4,0.641828394707914,0.6811527196855816,0.8817034700315457,0.8915094339622641
2.5,19,vehicle,43,4,0.6618018350628366,0.632781043424689,0.8598425196850393,0.8341232227488151
2.5,19,vehicle,43,4,0.6870012907298217,0.6194583222343899,0.8692913385826772,0.8578199052132701
2.5,19,vehicle,43,4,0.6839677145509797,0.6199688755020081,0.8548895899053628,0.8537735849056604
2.5,19,vehicle,43,4,0.6483162296205769,0.6709078449590733,0.861198738170347,0.8679245283018868
2.5,20,vehicle,43,4,0.6754483701835821,0.6685209480200991,0.8881889763779528,0.8767772511848341
2.5,20,vehicle,43,4,0.6751225755731701,0.6262460115875625,0.8881889763779528,0.9052132701421801
2.5,20,vehicle,43,4,0.6616732590405225,0.6300802729682677,0.8990536277602523,0.8584905660377359
2.5,20,vehicle,43,4,0.6671375088251232,0.6422156325058929,0.8769716088328076,0.9056603773584906
2.5,21,vehicle,43,4,0.6956745083201578,0.6640374415426729,0.8692913385826772,0.8625592417061612
2.5,21,vehicle,43,4,0.7035204057332061,0.62867832039855,0.8818897637795275,0.8625592417061612
2.5,21,vehicle,43,4,0.6845310715726094,0.6268636185382804,0.8706624605678234,0.8632075471698113
2.5,21,vehicle,43,4,0.6972289809939876,0.7000048042546243,0.8722397476340694,0.8867924528301887
2.5,22,vehicle,43,4,0.6942273654755002,0.6606496156597772,0.8960629921259843,0.8862559241706162
2.5,22,vehicle,43,4,0.6811268770147686,0.6109768552692734,0.9070866141732283,0.8957345971563981
2.5,22,vehicle,43,4,0.6656006990715337,0.659887542715129,0.8990536277602523,0.8867924528301887
2.5,22,vehicle,43,4,0.6647086345058748,0.709927301421952,0.886435331230284,0.8915094339622641
2.5,23,vehicle,43,4,0.7067411690857768,0.7006696198407101,0.8582677165354331,0.8436018957345972
2.5,23,vehicle,43,4,0.7059284007554151,0.6541719642843238,0.8645669291338582,0.8530805687203792
2.5,23,vehicle,43,4,0.7003908406028222,0.633591592665435,0.861198738170347,0.8490566037735849
2.5,23,vehicle,43,4,0.6896688184090541,0.7159312738380282,0.8517350157728707,0.8632075471698113
2.5,24,vehicle,43,4,0.6724214110651218,0.6610374203400908,0.8724409448818897,0.8767772511848341
2.5,24,vehicle,43,4,0.6847402784746754,0.6487762237762238,0.8929133858267716,0.8672985781990521
2.5,24,vehicle,43,4,0.6931448376758553,0.6445124618955761,0.8785488958990536,0.8820754716981132
2.5,24,vehicle,43,4,0.6674790047327664,0.6626236616048528,0.886435331230284,0.8773584905660378
2.5,25,vehicle,43,4,0.6821124349579477,0.6722355694179062,0.9007874015748032,0.8909952606635071
2.5,25,vehicle,43,4,0.7069121406725285,0.6305550344990468,0.9133858267716536,0.909952606635071
2.5,25,vehicle,43,4,0.6890452878331711,0.6635356322683927,0.9037854889589906,0.8962264150943396
2.5,25,vehicle,43,4,0.663183425814919,0.716240419416649,0.9022082018927445,0.9009433962264151
2.5,26,vehicle,43,4,0.6656163349527748,0.6561557542597843,0.8692913385826772,0.8436018957345972
2.5,26,vehicle,43,4,0.6691292452059829,0.642043967119558,0.878740157480315,0.8720379146919431
2.5,26,vehicle,43,4,0.6945176014282906,0.611336833325546,0.8738170347003155,0.8632075471698113
2.5,26,vehicle,43,4,0.6540704025237267,0.6862339153312604,0.8801261829652997,0.8773584905660378
2.5,27,vehicle,43,4,0.6746652742109787,0.6394254966526004,0.8850393700787401,0.8862559241706162
2.5,27,vehicle,43,4,0.673908882330509,0.6115149270602793,0.8960629921259843,0.8957345971563981
2.5,27,vehicle,43,4,0.6655970010126823,0.6326108950285443,0.8848580441640379,0.8867924528301887
2.5,27,vehicle,43,4,0.6615592619726504,0.6686197615281051,0.88801261829653,0.8726415094339622
2.5,28,vehicle,43,4,0.6939587543273753,0.6695534920272934,0.8913385826771654,0.8625592417061612
2.5,28,vehicle,43,4,0.7127367145051539,0.6184127014382637,0.8944881889763779,0.8862559241706162
2.5,28,vehicle,43,4,0.679701406644196,0.6731152081363609,0.8848580441640379,0.8632075471698113
2.5,28,vehicle,43,4,0.6828519555096298,0.6935072106766587,0.8785488958990536,0.8915094339622641
2.5,29,vehicle,43,4,0.651402293946818,0.6214883604427738,0.862992125984252,0.8483412322274881
2.5,29,vehicle,43,4,0.6613932688595785,0.6033023184185975,0.8598425196850393,0.8625592417061612
2.5,29,vehicle,43,4,0.6555139479094265,0.5815660218979594,0.8596214511041009,0.8349056603773585
2.5,29,vehicle,43,4,0.6194420121987805,0.6500325508293721,0.8485804416403786,0.8632075471698113
2.5,30,vehicle,43,4,0.7036392579979396,0.6619496131171703,0.8755905511811024,0.8483412322274881
2.5,30,vehicle,43,4,0.7017900756793443,0.6445986142447491,0.889763779527559,0.8815165876777251
2.5,30,vehicle,43,4,0.7022158263514615,0.6664983537274559,0.8817034700315457,0.8773584905660378
2.5,30,vehicle,43,4,0.6961392847078043,0.7036983375725769,0.8801261829652997,0.8867924528301887
2.5,1,waveform,46,3,0.8565985340178889,0.8418410186969476,0.8698666666666667,0.8512
2.5,1,waveform,46,3,0.8519996662931572,0.8572372081307145,0.8602666666666666,0.8632
2.5,1,waveform,46,3,0.8495814184609739,0.8614965683600869,0.8624,0.86
2.5,1,waveform,46,3,0.8574708921574977,0.8429503478661454,0.8637333333333334,0.8584
2.5,2,waveform,46,3,0.8467107931488945,0.8392948741649359,0.8802666666666666,0.8752
2.5,2,waveform,46,3,0.8450959771375812,0.8570551678249659,0.8781333333333333,0.8768
2.5,2,waveform,46,3,0.8520695165837556,0.8406852644581014,0.8794666666666666,0.8784
2.5,2,waveform,46,3,0.8536999721652939,0.8375023774969795,0.8797333333333334,0.8808
2.5,3,waveform,46,3,0.8500060313429542,0.836670997229041,0.8845333333333333,0.8768
2.5,3,waveform,46,3,0.8430216737090322,0.8561591431349257,0.8808,0.8752
2.5,3,waveform,46,3,0.8443125398774542,0.8629487289815995,0.8794666666666666,0.8808
2.5,3,waveform,46,3,0.8526896128733421,0.8310726345417091,0.8789333333333333,0.884
2.5,4,waveform,46,3,0.8498051768568972,0.834516162938573,0.8824,0.8736
2.5,4,waveform,46,3,0.8461471990586177,0.8530159221723664,0.8816,0.8768
2.5,4,waveform,46,3,0.843911428130356,0.8493528757875173,0.8818666666666667,0.8688
2.5,4,waveform,46,3,0.8508455385341896,0.836580620012974,0.8773333333333333,0.8848
2.5,5,waveform,46,3,0.8459598253273963,0.8276134449166436,0.8701333333333333,0.8616
2.5,5,waveform,46,3,0.8442501291246414,0.842056627523752,0.8685333333333334,0.8624
2.5,5,waveform,46,3,0.8413476041779994,0.8560942570838964,0.8674666666666667,0.8704
2.5,5,waveform,46,3,0.8475497214355455,0.8330771279506505,0.8712,0.8568
2.5,6,waveform,46,3,0.8590100182294771,0.847937114630004,0.888,0.8664
2.5,6,waveform,46,3,0.8509882073845061,0.8560864025173958,0.8813333333333333,0.8856
2.5,6,waveform,46,3,0.8539890795069162,0.8475231999781446,0.8821333333333333,0.8848
2.5,6,waveform,46,3,0.8551410476658678,0.8559997056093498,0.8810666666666667,0.8832
2.5,7,waveform,46,3,0.8545806089622366,0.8435631505107861,0.8917333333333334,0.8688
2.5,7,waveform,46,3,0.8506495358948971,0.8572497079326058,0.8821333333333333,0.8896
2.5,7,waveform,46,3,0.8528035541626141,0.8455334745529798,0.8845333333333333,0.8856
2.5,7,waveform,46,3,0.8543830568063773,0.8401868447798876,0.8816,0.8888
2.5,8,waveform,46,3,0.8479866490522228,0.8390990288696846,0.8850666666666667,0.8672
2.5,8,waveform,46,3,0.8434856621754986,0.8544428110760635,0.8794666666666666,0.884
2.5,8,waveform,46,3,0.8460839579318535,0.8428246162290511,0.88,0.8792
2.5,8,waveform,46,3,0.8508578695927396,0.837687600500268,0.8808,0.8848
2.5,9,waveform,46,3,0.8459188678128503,0.8334191980892864,0.8829333333333333,0.8624
2.5,9,waveform,46,3,0.8420289991915895,0.8476352673492148,0.8762666666666666,0.8688
2.5,9,waveform,46,3,0.8414667891307736,0.8441741315240265,0.8730666666666667,0.8864
2.5,9,waveform,46,3,0.8449622909849556,0.8370628597489419,0.8757333333333334,0.8768
2.5,10,waveform,46,3,0.853372974727124,0.8316249830014915,0.8850666666666667,0.868
2.5,10,waveform,46,3,0.8462779955546419,0.860828683891606,0.88,0.8856
2.5,10,waveform,46,3,0.8473719365631656,0.8636629157395558,0.8818666666666667,0.888
2.5,10,waveform,46,3,0.8552711156581253,0.8371589627154835,0.8818666666666667,0.8832
2.5,11,waveform,46,3,0.8476898597392015,0.8299090811944382,0.8658666666666667,0.848
2.5,11,waveform,46,3,0.8376746997601398,0.8484231644021972,0.8592,0.8536
2.5,11,waveform,46,3,0.8371721149954442,0.8479407277119332,0.8592,0.8592
2.5,11,waveform,46,3,0.8445359155323146,0.833679820806179,0.8610666666666666,0.8704
2.5,12,waveform,46,3,0.8533732195315231,0.8459661323723103,0.8728,0.8616
2.5,12,waveform,46,3,0.8487605036058156,0.8603495371304931,0.8696,0.8632
2.5,12,waveform,46,3,0.8502582091993176,0.8534882991516977,0.8696,0.8592
2.5,12,waveform,46,3,0.8590226465002019,0.8308335226165665,0.8682666666666666,0.8752
2.5,13,waveform,46,3,0.8528858945742358,0.834239370808755,0.8842666666666666,0.8632
2.5,13,waveform,46,3,0.8427938339500859,0.8614181351139383,0.8762666666666666,0.888
2.5,13,waveform,46,3,0.8495242837950648,0.845697426227082,0.884,0.8704
2.5,13,waveform,46,3,0.8492752282498651,0.8404769627171076,0.8792,0.8848
2.5,14,waveform,46,3,0.8489840001261476,0.8291554723981323,0.888,0.8688
2.5,14,waveform,46,3,0.8381794611196289,0.8526897655877379,0.8797333333333334,0.8856
2.5,14,waveform,46,3,0.8471922926772778,0.8382610780308989,0.8816,0.88
2.5,14,waveform,46,3,0.8472478556130133,0.8412932756296194,0.8810666666666667,0.8816
2.5,15,waveform,46,3,0.8500419011203579,0.831856347883805,0.8776,0.864
2.5,15,waveform,46,3,0.8452434388407847,0.8527986074989208,0.8725333333333334,0.8752
2.5,15,waveform,46,3,0.8483762893315677,0.8441998770885092,0.8749333333333333,0.8784
2.5,15,waveform,46,3,0.848163091853832,0.8371595445372457,0.8736,0.8736
2.5,16,waveform,46,3,0.8503660760008125,0.8392879227936502,0.8896,0.8768
2.5,16,waveform,46,3,0.8461387395443697,0.8692251735061025,0.8877333333333334,0.8912
2.5,16,waveform,46,3,0.8522277566807351,0.8454932422857273,0.8872,0.8832
2.5,16,waveform,46,3,0.8552300955343387,0.8356902094684933,0.8872,0.8896
2.5,17,waveform,46,3,0.8445871006482184,0.82403969519759,0.8834666666666666,0.8672
2.5,17,waveform,46,3,0.8401901268372836,0.8388151285699594,0.8762666666666666,0.876
2.5,17,waveform,46,3,0.8400381523918302,0.8572440276144349,0.8770666666666667,0.8824
2.5,17,waveform,46,3,0.844671093799894,0.8303076481589944,0.8816,0.8744
2.5,18,waveform,46,3,0.8580255668967162,0.8460457886632383,0.9026666666666666,0.8832
2.5,18,waveform,46,3,0.8512688961306599,0.8576100204572891,0.8909333333333334,0.8976
2.5,18,waveform,46,3,0.8526367547045784,0.8488002161431897,0.8954666666666666,0.8896
2.5,18,waveform,46,3,0.8573268551853035,0.8484288933309135,0.8954666666666666,0.8976
2.5,19,waveform,46,3,0.8476636352589603,0.8285071034445052,0.8909333333333334,0.8688
2.5,19,waveform,46,3,0.8395484036995203,0.8432211778327163,0.8808,0.8936
2.5,19,waveform,46,3,0.8419060594093329,0.8420850005632031,0.8832,0.8872
2.5,19,waveform,46,3,0.8436819641252965,0.8416372260044903,0.8874666666666666,0.8832
2.5,20,waveform,46,3,0.851797064636565,0.8284359748293916,0.8818666666666667,0.8592
2.5,20,waveform,46,3,0.839509046752804,0.8550601725685496,0.876,0.8824
2.5,20,waveform,46,3,0.8427929705636515,0.8473468993803013,0.8712,0.8736
2.5,20,waveform,46,3,0.846867739681458,0.8412557674076706,0.8733333333333333,0.8792
2.5,21,waveform,46,3,0.8452253364990866,0.8209273089711405,0.8864,0.8712
2.5,21,waveform,46,3,0.8388959510865649,0.8476277606062124,0.8805333333333333,0.8888
2.5,21,waveform,46,3,0.8408461295985243,0.8464651565916546,0.8848,0.8808
2.5,21,waveform,46,3,0.8439366651210225,0.8319170042889228,0.8837333333333334,0.888
2.5,22,waveform,46,3,0.8446083704464508,0.8310234342535784,0.8816,0.86
2.5,22,waveform,46,3,0.8410694548551877,0.8317302428894324,0.8784,0.8672
2.5,22,waveform,46,3,0.8383381643980986,0.8445724800524655,0.8749333333333333,0.8768
2.5,22,waveform,46,3,0.8463066078469067,0.8455460379745546,0.8717333333333334,0.8872
2.5,23,waveform,46,3,0.8562282490438559,0.8301119298981403,0.8866666666666667,0.8616
2.5,23,waveform,46,3,0.8455565078496239,0.8649960846844417,0.8765333333333334,0.888
2.5,23,waveform,46,3,0.8471011182050674,0.8474048732778469,0.8829333333333333,0.88
2.5,23,waveform,46,3,0.8510103874112364,0.8382805348207945,0.8794666666666666,0.8744
2.5,24,waveform,46,3,0.8485025209615803,0.8353116368558893,0.8738666666666667,0.8544
2.5,24,waveform,46,3,0.8414258372954255,0.857496656516528,0.8610666666666666,0.884
2.5,24,waveform,46,3,0.8465118862170989,0.826548011310917,0.8693333333333333,0.8592
2.5,24,waveform,46,3,0.84373744727956,0.8350157862145431,0.8661333333333333,0.8584
2.5,25,waveform,46,3,0.8525719163830315,0.8386110221910531,0.8922666666666667,0.8784
2.5,25,waveform,46,3,0.8470615367814087,0.8429905047242313,0.8848,0.888
2.5,25,waveform,46,3,0.8468792927317791,0.8455440814488595,0.8874666666666666,0.8824
2.5,25,waveform,46,3,0.8519973805491258,0.8466659369884194,0.8893333333333333,0.8912
2.5,26,waveform,46,3,0.8495514268115437,0.8399398248416539,0.8861333333333333,0.8704
2.5,26,waveform,46,3,0.8461363211405027,0.8482762924127035,0.8813333333333333,0.8904
2.5,26,waveform,46,3,0.8437355628034875,0.8494420145338138,0.8858666666666667,0.8856
2.5,26,waveform,46,3,0.8495187627199635,0.83547825556618,0.8837333333333334,0.8824
2.5,27,waveform,46,3,0.8505999947804147,0.8321708435921403,0.8853333333333333,0.864
2.5,27,waveform,46,3,0.8464165643791189,0.8426053775686119,0.876,0.8776
2.5,27,waveform,46,3,0.8460038302240426,0.8398176790630139,0.8781333333333333,0.872
2.5,27,waveform,46,3,0.8476143210359589,0.8522626873790005,0.8762666666666666,0.8888
2.5,28,waveform,46,3,0.8535416938534036,0.8341764351497144,0.8869333333333334,0.8632
2.5,28,waveform,46,3,0.8439390026999715,0.8550168769341568,0.8776,0.8816
2.5,28,waveform,46,3,0.8445127659185422,0.8574005641238692,0.8754666666666666,0.8848
2.5,28,waveform,46,3,0.8483536708704507,0.8377427802190631,0.8781333333333333,0.8784
2.5,29,waveform,46,3,0.837320112047522,0.8188473707088048,0.876,0.8664
